block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_active_rate,epoch
0,0,3,3,dispatch_decision_block,0.048145636916160583,0.01823018305003643,0.09448187798261642,0.01720569282770157,0.5899999737739563,0
1,3,6,3,dispatch_decision_block,0.030363654717803,0.018500210717320442,0.07572381943464279,9.448179127957701e-08,0.25999999046325684,0
2,6,9,3,dispatch_decision_block,0.03257681056857109,0.020384902134537697,0.082463338971138,9.448179127957701e-08,0.3100000023841858,0
3,9,12,3,dispatch_decision_block,0.05213000997900963,0.014359327964484692,0.09747163951396942,0.022338351234793663,0.75,0
4,12,15,3,dispatch_decision_block,0.046039655804634094,0.01802009902894497,0.09839165210723877,0.01681567169725895,0.5,0
5,15,18,3,dispatch_decision_block,0.03726724907755852,0.021174287423491478,0.09434914588928223,0.0032193725928664207,0.3400000035762787,0
6,18,21,3,dispatch_decision_block,0.03364592790603638,0.021046798676252365,0.09375573694705963,0.000756826950237155,0.2800000011920929,0
7,21,24,3,dispatch_decision_block,0.04609791561961174,0.013147030957043171,0.09082573652267456,0.021717483177781105,0.5899999737739563,0
8,24,27,3,dispatch_decision_block,0.04984704777598381,0.02218237891793251,0.10947036743164062,0.014316955581307411,0.5699999928474426,0
9,27,30,3,dispatch_decision_block,0.0363897904753685,0.024171659722924232,0.1259993463754654,0.0008404969121329486,0.3400000035762787,0
10,30,33,3,dispatch_decision_block,0.03615656867623329,0.024089226499199867,0.12839025259017944,0.0007797218859195709,0.3400000035762787,0
11,33,36,3,dispatch_decision_block,0.04907584562897682,0.013500900939106941,0.08879801630973816,0.021568147465586662,0.7299999594688416,0
12,36,39,3,dispatch_decision_block,0.04773710295557976,0.018293041735887527,0.10583443939685822,0.015043285675346851,0.5899999737739563,0
13,39,42,3,dispatch_decision_block,0.03198806941509247,0.02037009410560131,0.10177365690469742,0.00019551266450434923,0.23999999463558197,0
14,42,45,3,dispatch_decision_block,0.035901688039302826,0.02082931250333786,0.09407185763120651,0.003386815544217825,0.28999999165534973,0
15,45,48,3,dispatch_decision_block,0.05143824964761734,0.01646479219198227,0.10039620101451874,0.016494521871209145,0.6699999570846558,0
16,48,51,3,dispatch_decision_block,0.04394947737455368,0.016719495877623558,0.09253975003957748,0.014258838258683681,0.4899999797344208,0
17,51,54,3,dispatch_decision_block,0.037941113114356995,0.023613249883055687,0.108232282102108,0.001787699293345213,0.38999998569488525,0
18,54,57,3,dispatch_decision_block,0.03483784943819046,0.024476900696754456,0.11013264209032059,0.000684634898789227,0.3400000035762787,0
19,57,60,3,dispatch_decision_block,0.04352588206529617,0.01296546496450901,0.08589397370815277,0.012675865553319454,0.5399999618530273,0
20,60,63,3,dispatch_decision_block,0.049619730561971664,0.01787463016808033,0.09096545726060867,0.016206005588173866,0.6599999666213989,0
21,63,66,3,dispatch_decision_block,0.03771781921386719,0.022795196622610092,0.10337171703577042,9.448179127957701e-08,0.3499999940395355,0
22,66,69,3,dispatch_decision_block,0.036010775715112686,0.023293040692806244,0.10313716530799866,9.448179127957701e-08,0.3700000047683716,0
23,69,72,3,dispatch_decision_block,0.05159609764814377,0.012925720773637295,0.07798731327056885,0.022580984979867935,0.7599999904632568,0
