probe_index,sensor_id,task_name,old_top1_choice,new_top1_choice,top1_changed,old_sampled_choice,new_sampled_choice,sampled_changed,old_top1_prob,new_top1_prob,top1_prob_delta,decision_kl,decision_l1,old_local_prob,new_local_prob,old_BS1_prob,new_BS1_prob,old_BS2_prob,new_BS2_prob
0,S1,LatCrit,local,local,0,local,local,0,0.462546706199646,0.4621428847312927,-0.0004038214683532715,0.0013890117406845093,0.03901396691799164,0.462546706199646,0.4621428847312927,0.28961068391799927,0.2705075144767761,0.24784259498119354,0.26734957098960876
0,S1,ComHvy,local,local,0,local,local,0,0.5491692423820496,0.5753767490386963,0.02620750665664673,0.0014222487807273865,0.05241501331329346,0.5491692423820496,0.5753767490386963,0.1907641887664795,0.18182037770748138,0.26006659865379333,0.24280290305614471
0,S1,BWHvy,local,local,0,local,local,0,0.5161821842193604,0.5075702667236328,-0.008611917495727539,0.002895604819059372,0.06033359467983246,0.5161821842193604,0.5075702667236328,0.22132179141044617,0.251488596200943,0.2624960243701935,0.2409411519765854
0,S2,LatCrit,local,local,0,local,local,0,0.5374865531921387,0.5323704481124878,-0.005116105079650879,8.677411824464798e-05,0.01174403727054596,0.5374865531921387,0.5323704481124878,0.18215806782245636,0.18140214681625366,0.28035539388656616,0.28622740507125854
0,S2,ComHvy,local,local,0,local,local,0,0.5336169600486755,0.5430220365524292,0.009405076503753662,0.00017852894961833954,0.018810108304023743,0.5336169600486755,0.5430220365524292,0.24213311076164246,0.23688626289367676,0.2242499142885208,0.22009173035621643
0,S2,BWHvy,local,BS1,1,BS1,BS1,0,0.3765539526939392,0.33996158838272095,-0.03659236431121826,0.007206058129668236,0.10863077640533447,0.3765539526939392,0.33635061979293823,0.2856462001800537,0.33996158838272095,0.3377998471260071,0.3236877918243408
0,S3,LatCrit,local,local,0,local,local,0,0.5019972324371338,0.4351242780685425,-0.06687295436859131,0.009022660553455353,0.13374589383602142,0.5019972324371338,0.4351242780685425,0.23929078876972198,0.2702873945236206,0.2587119936943054,0.2945883274078369
0,S3,ComHvy,BS1,BS1,0,BS1,BS1,0,0.3920699954032898,0.42517316341400146,0.03310316801071167,0.0027091652154922485,0.06620638072490692,0.36326801776885986,0.3542768955230713,0.3920699954032898,0.42517316341400146,0.24466200172901154,0.22054991126060486
0,S3,BWHvy,local,local,0,local,local,0,0.5471670627593994,0.5740626454353333,0.026895582675933838,0.0018696039915084839,0.05379113554954529,0.5471670627593994,0.5740626454353333,0.1987832486629486,0.19586282968521118,0.2540496587753296,0.23007452487945557
0,S4,LatCrit,local,local,0,local,local,0,0.4755551218986511,0.44374948740005493,-0.03180563449859619,0.0021849428303539753,0.06361125409603119,0.4755551218986511,0.44374948740005493,0.2893482446670532,0.3133729100227356,0.23509661853313446,0.24287757277488708
0,S4,ComHvy,local,local,0,local,local,0,0.5239369869232178,0.5106589794158936,-0.013278007507324219,0.0029237549751996994,0.06253542006015778,0.5239369869232178,0.5106589794158936,0.2654365301132202,0.24744684994220734,0.21062645316123962,0.2418941855430603
0,S4,BWHvy,local,local,0,local,local,0,0.5393401384353638,0.545878529548645,0.00653839111328125,0.0016336608678102493,0.043723076581954956,0.5393401384353638,0.545878529548645,0.22969329357147217,0.2450164556503296,0.23096653819084167,0.2091050148010254
0,S5,LatCrit,local,local,0,local,local,0,0.5673403739929199,0.543912410736084,-0.023427963256835938,0.0011359313502907753,0.04685589671134949,0.5673403739929199,0.543912410736084,0.22671644389629364,0.24149490892887115,0.20594319701194763,0.21459266543388367
0,S5,ComHvy,local,local,0,local,local,0,0.4507518410682678,0.47123467922210693,0.02048283815383911,0.0031780097633600235,0.066907599568367,0.4507518410682678,0.47123467922210693,0.250753253698349,0.2172994464635849,0.29849493503570557,0.31146588921546936
0,S5,BWHvy,local,local,0,local,local,0,0.49265581369400024,0.4825378656387329,-0.010117948055267334,0.0005346448160707951,0.02741830050945282,0.49265581369400024,0.4825378656387329,0.2220858633518219,0.2357950061559677,0.28525832295417786,0.2816671133041382
0,S6,LatCrit,local,local,0,local,local,0,0.5138407349586487,0.45660102367401123,-0.05723971128463745,0.008012719452381134,0.11447939276695251,0.5138407349586487,0.45660102367401123,0.23504716157913208,0.28362300992012024,0.25111210346221924,0.25977593660354614
0,S6,ComHvy,local,local,0,BS2,BS2,0,0.4957348108291626,0.4596778154373169,-0.0360569953918457,0.002781357616186142,0.07211403548717499,0.4957348108291626,0.4596778154373169,0.15068891644477844,0.15505282580852509,0.3535762429237366,0.3852693736553192
0,S6,BWHvy,local,local,0,local,local,0,0.5269912481307983,0.5330759286880493,0.0060846805572509766,0.0002407468855381012,0.019077882170677185,0.5269912481307983,0.5330759286880493,0.21095319092273712,0.21440744400024414,0.26205551624298096,0.25251656770706177
